precision,side,block,sample,variant,phase,seconds,iterations,operator_apps,preconditioner_apps,reductions,relative_residual,checksum
double,32,1,18,reference,solve,0.00061649700000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,18,native,products,5.2380651855468746e-07,0,0,0,0,0,83206365.842648989
double,32,1,18,native,preconditioner,3.2854624999999997e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,18,native,solve,0.00060346200000000003,7,16,14,23,5.1216410219961497e-10,0
double,32,1,19,native,products,5.03580322265625e-07,0,0,0,0,0,83206365.842648989
double,32,1,19,native,preconditioner,3.275325e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,19,native,solve,0.00062742799999999997,7,16,14,23,5.1216410219961497e-10,0
double,32,1,19,reference,products,5.0854956054687505e-07,0,0,0,0,0,83206365.842648989
double,32,1,19,reference,preconditioner,3.2679375000000003e-05,0,0,0,0,0,-0.60671712489359708
double,32,1,19,reference,solve,0.00059630900000000005,7,16,14,23,5.1216410219961497e-10,0
float,32,5,-1,native,profile_operator,0.00016647600000000001,4,10,8,14,2.7910957339521565e-06,0
float,32,5,-1,native,profile_preconditioner,0.00029043800000000007,4,10,8,14,2.7910957339521565e-06,0
float,32,5,-1,native,profile_total,0.00063898999999999998,4,10,8,14,2.7910957339521565e-06,0
float,32,5,-1,reference,profile_operator,0.00016909900000000003,4,10,8,14,2.7910957339521565e-06,0
float,32,5,-1,reference,profile_preconditioner,0.00030715100000000008,4,10,8,14,2.7910957339521565e-06,0
float,32,5,-1,reference,profile_total,0.00067175199999999996,4,10,8,14,2.7910957339521565e-06,0
float,32,5,0,reference,products,3.6830476190476191e-06,0,0,0,0,0,83872587.09375
float,32,5,0,reference,preconditioner,4.0173624999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,0,reference,solve,0.00053022300000000002,4,10,8,14,2.7910957339521565e-06,0
float,32,5,0,native,products,3.7093363858363857e-06,0,0,0,0,0,83872587.09375
float,32,5,0,native,preconditioner,3.7660000000000002e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,0,native,solve,0.00054103400000000002,4,10,8,14,2.7910957339521565e-06,0
float,32,5,1,native,products,3.6686666666666667e-06,0,0,0,0,0,83872587.09375
float,32,5,1,native,preconditioner,3.7597374999999998e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,1,native,solve,0.00053068500000000003,4,10,8,14,2.7910957339521565e-06,0
float,32,5,1,reference,products,3.8212148962148963e-06,0,0,0,0,0,83872587.09375
float,32,5,1,reference,preconditioner,3.7675125000000003e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,1,reference,solve,0.00055580199999999999,4,10,8,14,2.7910957339521565e-06,0
float,32,5,2,reference,products,3.6815549450549449e-06,0,0,0,0,0,83872587.09375
float,32,5,2,reference,preconditioner,3.7639999999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,2,reference,solve,0.00056189399999999996,4,10,8,14,2.7910957339521565e-06,0
float,32,5,2,native,products,3.6698968253968256e-06,0,0,0,0,0,83872587.09375
float,32,5,2,native,preconditioner,3.7608750000000001e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,2,native,solve,0.00090044400000000003,4,10,8,14,2.7910957339521565e-06,0
float,32,5,3,native,products,3.674820512820513e-06,0,0,0,0,0,83872587.09375
float,32,5,3,native,preconditioner,3.9821625e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,3,native,solve,0.00050967500000000002,4,10,8,14,2.7910957339521565e-06,0
float,32,5,3,reference,products,3.6866196581196582e-06,0,0,0,0,0,83872587.09375
float,32,5,3,reference,preconditioner,3.7557249999999997e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,3,reference,solve,0.00054072400000000002,4,10,8,14,2.7910957339521565e-06,0
float,32,5,4,reference,products,3.6994456654456656e-06,0,0,0,0,0,83872587.09375
float,32,5,4,reference,preconditioner,3.7635000000000001e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,4,reference,solve,0.00054809800000000001,4,10,8,14,2.7910957339521565e-06,0
float,32,5,4,native,products,3.6639206349206349e-06,0,0,0,0,0,83872587.09375
float,32,5,4,native,preconditioner,3.9662624999999997e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,4,native,solve,0.00051553600000000003,4,10,8,14,2.7910957339521565e-06,0
float,32,5,5,native,products,3.7010299145299149e-06,0,0,0,0,0,83872587.09375
float,32,5,5,native,preconditioner,3.7688875000000003e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,5,native,solve,0.00052916200000000001,4,10,8,14,2.7910957339521565e-06,0
float,32,5,5,reference,products,3.6839890109890113e-06,0,0,0,0,0,83872587.09375
float,32,5,5,reference,preconditioner,4.0099625e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,5,reference,solve,0.00053240799999999995,4,10,8,14,2.7910957339521565e-06,0
float,32,5,6,reference,products,3.7581892551892555e-06,0,0,0,0,0,83872587.09375
float,32,5,6,reference,preconditioner,3.7830375000000001e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,6,reference,solve,0.00054696499999999995,4,10,8,14,2.7910957339521565e-06,0
float,32,5,6,native,products,4.6468559218559217e-06,0,0,0,0,0,83872587.09375
float,32,5,6,native,preconditioner,3.7742749999999997e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,6,native,solve,0.00054025199999999996,4,10,8,14,2.7910957339521565e-06,0
float,32,5,7,native,products,3.6963626373626374e-06,0,0,0,0,0,83872587.09375
float,32,5,7,native,preconditioner,3.9338249999999999e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,7,native,solve,0.00051555600000000002,4,10,8,14,2.7910957339521565e-06,0
float,32,5,7,reference,products,3.672905982905983e-06,0,0,0,0,0,83872587.09375
float,32,5,7,reference,preconditioner,3.7971875e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,7,reference,solve,0.00055593199999999998,4,10,8,14,2.7910957339521565e-06,0
float,32,5,8,reference,products,3.6697191697191697e-06,0,0,0,0,0,83872587.09375
float,32,5,8,reference,preconditioner,3.7657500000000003e-05,0,0,0,0,0,-0.60671710968017578
float,32,5,8,reference,solve,0.00059245200000000004,4,10,8,14,2.7910957339521565e-06,0
